user_id,month,plan,is_active,monthly_recurring_revenue
U0537,2024-04-01,Standard,0,0.0
U0537,2024-05-01,Standard,0,0.0
U0537,2024-06-01,Standard,0,0.0
U0538,2023-06-01,Basic,1,5.99
U0538,2023-07-01,Basic,1,5.99
U0538,2023-08-01,Basic,1,5.99
U0538,2023-09-01,Basic,1,5.99
U0538,2023-10-01,Basic,1,5.99
U0538,2023-11-01,Basic,1,5.99
U0538,2023-12-01,Basic,1,5.99
U0538,2024-01-01,Basic,1,5.99
U0538,2024-02-01,Basic,1,5.99
U0538,2024-03-01,Basic,1,5.99
U0538,2024-04-01,Basic,1,5.99
U0538,2024-05-01,Basic,1,5.99
U0538,2024-06-01,Basic,1,5.99
U0539,2023-03-01,Premium,1,12.99
U0539,2023-04-01,Premium,1,12.99
U0539,2023-05-01,Premium,1,12.99
U0539,2023-06-01,Premium,1,12.99
U0539,2023-07-01,Premium,1,12.99
U0539,2023-08-01,Premium,1,12.99
U0539,2023-09-01,Premium,1,12.99
U0539,2023-10-01,Premium,1,12.99
U0539,2023-11-01,Premium,1,12.99
U0539,2023-12-01,Premium,1,12.99
U0539,2024-01-01,Premium,1,12.99
U0539,2024-02-01,Premium,1,12.99
U0539,2024-03-01,Premium,1,12.99
U0539,2024-04-01,Premium,1,12.99
U0539,2024-05-01,Premium,1,12.99
U0539,2024-06-01,Premium,1,12.99
U0540,2023-02-01,Basic,1,5.99
U0540,2023-03-01,Basic,1,5.99
U0540,2023-04-01,Basic,1,5.99
U0540,2023-05-01,Basic,1,5.99
U0540,2023-06-01,Basic,1,5.99
U0540,2023-07-01,Basic,1,5.99
U0540,2023-08-01,Basic,1,5.99
U0540,2023-09-01,Basic,1,5.99
U0540,2023-10-01,Basic,1,5.99
U0540,2023-11-01,Basic,1,5.99
U0540,2023-12-01,Basic,1,5.99
U0540,2024-01-01,Basic,1,5.99
U0540,2024-02-01,Basic,1,5.99
U0540,2024-03-01,Basic,1,5.99
U0540,2024-04-01,Basic,1,5.99
U0540,2024-05-01,Standard,1,8.99
U0540,2024-06-01,Standard,1,8.99
U0541,2023-05-01,Basic,0,0.0
U0541,2023-06-01,Basic,0,0.0
U0541,2023-07-01,Basic,0,0.0
U0541,2023-08-01,Basic,0,0.0
U0541,2023-09-01,Basic,0,0.0
U0541,2023-10-01,Basic,0,0.0
U0541,2023-11-01,Basic,0,0.0
U0541,2023-12-01,Basic,0,0.0
U0541,2024-01-01,Basic,0,0.0
U0541,2024-02-01,Basic,0,0.0
U0541,2024-03-01,Basic,0,0.0
U0541,2024-04-01,Basic,0,0.0
U0541,2024-05-01,Basic,0,0.0
U0541,2024-06-01,Basic,0,0.0
U0542,2023-02-01,Basic,0,0.0
U0542,2023-03-01,Basic,0,0.0
U0542,2023-04-01,Basic,0,0.0
U0542,2023-05-01,Basic,0,0.0
U0542,2023-06-01,Basic,0,0.0
U0542,2023-07-01,Basic,0,0.0
U0542,2023-08-01,Basic,0,0.0
U0542,2023-09-01,Basic,0,0.0
U0542,2023-10-01,Basic,0,0.0
U0542,2023-11-01,Basic,0,0.0
U0542,2023-12-01,Basic,0,0.0
U0542,2024-01-01,Basic,0,0.0
U0542,2024-02-01,Basic,0,0.0
U0542,2024-03-01,Basic,0,0.0
U0542,2024-04-01,Basic,0,0.0
U0542,2024-05-01,Basic,0,0.0
U0542,2024-06-01,Basic,0,0.0
U0543,2023-02-01,Standard,1,8.99
U0543,2023-03-01,Standard,1,8.99
U0543,2023-04-01,Standard,1,8.99
U0543,2023-05-01,Standard,1,8.99
U0543,2023-06-01,Standard,1,8.99
U0543,2023-07-01,Standard,1,8.99
U0543,2023-08-01,Standard,1,8.99
U0543,2023-09-01,Standard,1,8.99
U0543,2023-10-01,Standard,1,8.99
U0543,2023-11-01,Standard,0,0.0
U0543,2023-12-01,Standard,0,0.0
U0543,2024-01-01,Standard,0,0.0
U0543,2024-02-01,Standard,0,0.0
U0543,2024-03-01,Standard,0,0.0
U0543,2024-04-01,Standard,0,0.0
U0543,2024-05-01,Standard,0,0.0
U0543,2024-06-01,Standard,0,0.0
U0544,2023-05-01,Basic,1,5.99
U0544,2023-06-01,Basic,1,5.99
U0544,2023-07-01,Basic,1,5.99
U0544,2023-08-01,Basic,1,5.99
U0544,2023-09-01,Basic,1,5.99
U0544,2023-10-01,Basic,1,5.99
U0544,2023-11-01,Basic,1,5.99
U0544,2023-12-01,Basic,1,5.99
U0544,2024-01-01,Basic,1,5.99
U0544,2024-02-01,Basic,1,5.99
U0544,2024-03-01,Basic,1,5.99
U0544,2024-04-01,Basic,1,5.99
U0544,2024-05-01,Basic,1,5.99
U0544,2024-06-01,Basic,1,5.99
U0545,2023-05-01,Basic,1,5.99
U0545,2023-06-01,Basic,1,5.99
U0545,2023-07-01,Basic,0,0.0
U0545,2023-08-01,Basic,0,0.0
U0545,2023-09-01,Basic,0,0.0
U0545,2023-10-01,Basic,0,0.0
U0545,2023-11-01,Basic,0,0.0
U0545,2023-12-01,Basic,0,0.0
U0545,2024-01-01,Basic,0,0.0
U0545,2024-02-01,Basic,0,0.0
U0545,2024-03-01,Basic,0,0.0
U0545,2024-04-01,Basic,0,0.0
U0545,2024-05-01,Basic,0,0.0
U0545,2024-06-01,Basic,0,0.0
U0546,2023-02-01,Standard,1,8.99
U0546,2023-03-01,Standard,1,8.99
U0546,2023-04-01,Standard,1,8.99
U0546,2023-05-01,Standard,1,8.99
U0546,2023-06-01,Standard,1,8.99
U0546,2023-07-01,Standard,1,8.99
U0546,2023-08-01,Standard,1,8.99
U0546,2023-09-01,Standard,1,8.99
U0546,2023-10-01,Standard,1,8.99
U0546,2023-11-01,Standard,1,8.99
U0546,2023-12-01,Standard,1,8.99
U0546,2024-01-01,Standard,1,8.99
U0546,2024-02-01,Standard,1,8.99
U0546,2024-03-01,Standard,1,8.99
U0546,2024-04-01,Standard,1,8.99
U0546,2024-05-01,Standard,1,8.99
U0546,2024-06-01,Standard,1,8.99
U0547,2023-02-01,Standard,1,8.99
U0547,2023-03-01,Standard,1,8.99
U0547,2023-04-01,Standard,1,8.99
U0547,2023-05-01,Standard,1,8.99
U0547,2023-06-01,Standard,1,8.99
U0547,2023-07-01,Standard,1,8.99
U0547,2023-08-01,Standard,1,8.99
U0547,2023-09-01,Standard,1,8.99
U0547,2023-10-01,Standard,1,8.99
U0547,2023-11-01,Premium,1,12.99
U0547,2023-12-01,Premium,1,12.99
U0547,2024-01-01,Premium,1,12.99
U0547,2024-02-01,Premium,1,12.99
U0547,2024-03-01,Premium,1,12.99
U0547,2024-04-01,Premium,1,12.99
U0547,2024-05-01,Premium,1,12.99
U0547,2024-06-01,Premium,1,12.99
U0548,2023-05-01,Premium,1,12.99
U0548,2023-06-01,Premium,1,12.99
U0548,2023-07-01,Premium,1,12.99
U0548,2023-08-01,Premium,1,12.99
U0548,2023-09-01,Premium,1,12.99
U0548,2023-10-01,Premium,1,12.99
U0548,2023-11-01,Premium,1,12.99
U0548,2023-12-01,Premium,1,12.99
U0548,2024-01-01,Premium,1,12.99
U0548,2024-02-01,Premium,1,12.99
U0548,2024-03-01,Premium,1,12.99
U0548,2024-04-01,Premium,1,12.99
U0548,2024-05-01,Premium,1,12.99
U0548,2024-06-01,Premium,1,12.99
U0549,2023-04-01,Premium,1,12.99
U0549,2023-05-01,Premium,1,12.99
U0549,2023-06-01,Premium,1,12.99
U0549,2023-07-01,Premium,1,12.99
U0549,2023-08-01,Premium,1,12.99
U0549,2023-09-01,Premium,1,12.99
U0549,2023-10-01,Premium,1,12.99
U0549,2023-11-01,Premium,1,12.99
U0549,2023-12-01,Premium,1,12.99
U0549,2024-01-01,Premium,1,12.99
U0549,2024-02-01,Premium,1,12.99
U0549,2024-03-01,Premium,1,12.99
U0549,2024-04-01,Premium,1,12.99
U0549,2024-05-01,Premium,1,12.99
U0549,2024-06-01,Premium,1,12.99
U0550,2023-04-01,Standard,1,8.99
U0550,2023-05-01,Standard,1,8.99
U0550,2023-06-01,Standard,1,8.99
U0550,2023-07-01,Standard,1,8.99
U0550,2023-08-01,Standard,0,0.0
U0550,2023-09-01,Standard,0,0.0
U0550,2023-10-01,Standard,0,0.0
U0550,2023-11-01,Standard,0,0.0
U0550,2023-12-01,Standard,0,0.0
U0550,2024-01-01,Standard,0,0.0
U0550,2024-02-01,Standard,0,0.0
U0550,2024-03-01,Standard,0,0.0
U0550,2024-04-01,Standard,0,0.0
U0550,2024-05-01,Standard,0,0.0
U0550,2024-06-01,Standard,0,0.0
U0551,2023-05-01,Basic,1,5.99
U0551,2023-06-01,Basic,1,5.99
U0551,2023-07-01,Basic,0,0.0
U0551,2023-08-01,Basic,0,0.0
U0551,2023-09-01,Basic,0,0.0
U0551,2023-10-01,Basic,0,0.0
U0551,2023-11-01,Basic,0,0.0
U0551,2023-12-01,Basic,0,0.0
U0551,2024-01-01,Basic,0,0.0
U0551,2024-02-01,Basic,0,0.0
U0551,2024-03-01,Basic,0,0.0
U0551,2024-04-01,Basic,0,0.0
U0551,2024-05-01,Basic,0,0.0
U0551,2024-06-01,Basic,0,0.0
U0552,2023-04-01,Standard,1,8.99
U0552,2023-05-01,Standard,1,8.99
U0552,2023-06-01,Standard,1,8.99
U0552,2023-07-01,Standard,1,8.99
U0552,2023-08-01,Standard,1,8.99
U0552,2023-09-01,Standard,1,8.99
U0552,2023-10-01,Standard,1,8.99
U0552,2023-11-01,Standard,1,8.99
U0552,2023-12-01,Standard,0,0.0
U0552,2024-01-01,Standard,0,0.0
U0552,2024-02-01,Standard,0,0.0
U0552,2024-03-01,Standard,0,0.0
U0552,2024-04-01,Standard,0,0.0
U0552,2024-05-01,Standard,0,0.0
U0552,2024-06-01,Standard,0,0.0
U0553,2023-06-01,Basic,1,5.99
U0553,2023-07-01,Basic,1,5.99
U0553,2023-08-01,Basic,1,5.99
U0553,2023-09-01,Basic,1,5.99
U0553,2023-10-01,Basic,1,5.99
U0553,2023-11-01,Basic,1,5.99
U0553,2023-12-01,Basic,1,5.99
U0553,2024-01-01,Basic,1,5.99
U0553,2024-02-01,Basic,1,5.99
U0553,2024-03-01,Basic,1,5.99
U0553,2024-04-01,Basic,1,5.99
U0553,2024-05-01,Basic,1,5.99
U0553,2024-06-01,Basic,1,5.99
U0554,2023-02-01,Standard,1,8.99
U0554,2023-03-01,Standard,0,0.0
U0554,2023-04-01,Standard,0,0.0
U0554,2023-05-01,Standard,0,0.0
U0554,2023-06-01,Standard,0,0.0
U0554,2023-07-01,Standard,0,0.0
U0554,2023-08-01,Standard,0,0.0
U0554,2023-09-01,Standard,0,0.0
U0554,2023-10-01,Standard,0,0.0
U0554,2023-11-01,Standard,0,0.0
U0554,2023-12-01,Standard,0,0.0
U0554,2024-01-01,Standard,0,0.0
U0554,2024-02-01,Standard,0,0.0
U0554,2024-03-01,Standard,0,0.0
U0554,2024-04-01,Standard,0,0.0
U0554,2024-05-01,Standard,0,0.0
U0554,2024-06-01,Standard,0,0.0
U0555,2023-07-01,Premium,1,12.99
U0555,2023-08-01,Premium,0,0.0
U0555,2023-09-01,Premium,0,0.0
U0555,2023-10-01,Premium,0,0.0
U0555,2023-11-01,Premium,0,0.0
U0555,2023-12-01,Premium,0,0.0
U0555,2024-01-01,Premium,0,0.0
U0555,2024-02-01,Premium,0,0.0
U0555,2024-03-01,Premium,0,0.0
U0555,2024-04-01,Premium,0,0.0
U0555,2024-05-01,Premium,0,0.0
U0555,2024-06-01,Premium,0,0.0
U0556,2023-05-01,Standard,1,8.99
U0556,2023-06-01,Standard,1,8.99
U0556,2023-07-01,Standard,1,8.99
U0556,2023-08-01,Standard,1,8.99
U0556,2023-09-01,Standard,1,8.99
U0556,2023-10-01,Standard,1,8.99
U0556,2023-11-01,Standard,1,8.99
U0556,2023-12-01,Standard,1,8.99
U0556,2024-01-01,Standard,1,8.99
U0556,2024-02-01,Standard,1,8.99
U0556,2024-03-01,Standard,1,8.99
U0556,2024-04-01,Standard,1,8.99
U0556,2024-05-01,Standard,1,8.99
U0556,2024-06-01,Standard,1,8.99
U0557,2023-06-01,Basic,1,5.99
U0557,2023-07-01,Basic,1,5.99
U0557,2023-08-01,Basic,1,5.99
U0557,2023-09-01,Basic,1,5.99
U0557,2023-10-01,Basic,1,5.99
U0557,2023-11-01,Basic,1,5.99
U0557,2023-12-01,Basic,1,5.99
U0557,2024-01-01,Basic,1,5.99
U0557,2024-02-01,Basic,0,0.0
U0557,2024-03-01,Basic,0,0.0
U0557,2024-04-01,Basic,0,0.0
U0557,2024-05-01,Basic,0,0.0
U0557,2024-06-01,Basic,0,0.0
U0558,2023-06-01,Standard,1,8.99
U0558,2023-07-01,Standard,1,8.99
U0558,2023-08-01,Standard,1,8.99
U0558,2023-09-01,Standard,1,8.99
U0558,2023-10-01,Standard,1,8.99
U0558,2023-11-01,Standard,1,8.99
U0558,2023-12-01,Standard,1,8.99
U0558,2024-01-01,Standard,1,8.99
U0558,2024-02-01,Standard,1,8.99
U0558,2024-03-01,Standard,1,8.99
U0558,2024-04-01,Standard,1,8.99
U0558,2024-05-01,Standard,1,8.99
U0558,2024-06-01,Standard,1,8.99
U0559,2023-04-01,Basic,0,0.0
U0559,2023-05-01,Basic,0,0.0
U0559,2023-06-01,Basic,0,0.0
U0559,2023-07-01,Basic,0,0.0
U0559,2023-08-01,Basic,0,0.0
U0559,2023-09-01,Basic,0,0.0
U0559,2023-10-01,Basic,0,0.0
U0559,2023-11-01,Basic,0,0.0
U0559,2023-12-01,Basic,0,0.0
U0559,2024-01-01,Basic,0,0.0
U0559,2024-02-01,Basic,0,0.0
U0559,2024-03-01,Basic,0,0.0
U0559,2024-04-01,Basic,0,0.0
U0559,2024-05-01,Basic,0,0.0
U0559,2024-06-01,Basic,0,0.0
U0560,2023-02-01,Standard,1,8.99
U0560,2023-03-01,Standard,1,8.99
U0560,2023-04-01,Premium,1,12.99
U0560,2023-05-01,Premium,1,12.99
U0560,2023-06-01,Premium,1,12.99
U0560,2023-07-01,Premium,1,12.99
U0560,2023-08-01,Premium,1,12.99
U0560,2023-09-01,Premium,0,0.0
U0560,2023-10-01,Premium,0,0.0
U0560,2023-11-01,Premium,0,0.0
U0560,2023-12-01,Premium,0,0.0
U0560,2024-01-01,Premium,0,0.0
U0560,2024-02-01,Premium,0,0.0
U0560,2024-03-01,Premium,0,0.0
U0560,2024-04-01,Premium,0,0.0
U0560,2024-05-01,Premium,0,0.0
U0560,2024-06-01,Premium,0,0.0
U0561,2023-02-01,Basic,1,5.99
U0561,2023-03-01,Basic,1,5.99
U0561,2023-04-01,Basic,1,5.99
U0561,2023-05-01,Basic,1,5.99
U0561,2023-06-01,Basic,1,5.99
U0561,2023-07-01,Basic,1,5.99
U0561,2023-08-01,Basic,1,5.99
U0561,2023-09-01,Basic,1,5.99
U0561,2023-10-01,Basic,1,5.99
U0561,2023-11-01,Basic,0,0.0
U0561,2023-12-01,Basic,0,0.0
U0561,2024-01-01,Basic,0,0.0
U0561,2024-02-01,Basic,0,0.0
U0561,2024-03-01,Basic,0,0.0
U0561,2024-04-01,Basic,0,0.0
U0561,2024-05-01,Basic,0,0.0
U0561,2024-06-01,Basic,0,0.0
U0562,2023-06-01,Premium,1,12.99
U0562,2023-07-01,Premium,1,12.99
U0562,2023-08-01,Premium,1,12.99
U0562,2023-09-01,Premium,1,12.99
U0562,2023-10-01,Premium,1,12.99
U0562,2023-11-01,Premium,1,12.99
U0562,2023-12-01,Premium,0,0.0
U0562,2024-01-01,Premium,0,0.0
U0562,2024-02-01,Premium,0,0.0
U0562,2024-03-01,Premium,0,0.0
U0562,2024-04-01,Premium,0,0.0
U0562,2024-05-01,Premium,0,0.0
U0562,2024-06-01,Premium,0,0.0
U0563,2023-03-01,Standard,1,8.99
U0563,2023-04-01,Standard,1,8.99
U0563,2023-05-01,Standard,1,8.99
U0563,2023-06-01,Standard,0,0.0
U0563,2023-07-01,Standard,0,0.0
U0563,2023-08-01,Standard,0,0.0
U0563,2023-09-01,Standard,0,0.0
U0563,2023-10-01,Standard,0,0.0
U0563,2023-11-01,Standard,0,0.0
U0563,2023-12-01,Standard,0,0.0
U0563,2024-01-01,Standard,0,0.0
U0563,2024-02-01,Standard,0,0.0
U0563,2024-03-01,Standard,0,0.0
U0563,2024-04-01,Standard,0,0.0
U0563,2024-05-01,Standard,0,0.0
U0563,2024-06-01,Standard,0,0.0
U0564,2023-04-01,Standard,1,8.99
U0564,2023-05-01,Standard,1,8.99
U0564,2023-06-01,Standard,1,8.99
U0564,2023-07-01,Standard,1,8.99
U0564,2023-08-01,Standard,1,8.99
U0564,2023-09-01,Standard,1,8.99
U0564,2023-10-01,Standard,1,8.99
U0564,2023-11-01,Standard,1,8.99
U0564,2023-12-01,Standard,1,8.99
U0564,2024-01-01,Standard,1,8.99
U0564,2024-02-01,Standard,1,8.99
U0564,2024-03-01,Standard,1,8.99
U0564,2024-04-01,Standard,1,8.99
U0564,2024-05-01,Standard,1,8.99
U0564,2024-06-01,Standard,1,8.99
U0565,2023-05-01,Premium,1,12.99
U0565,2023-06-01,Premium,1,12.99
U0565,2023-07-01,Premium,1,12.99
U0565,2023-08-01,Premium,1,12.99
U0565,2023-09-01,Premium,1,12.99
U0565,2023-10-01,Premium,1,12.99
U0565,2023-11-01,Premium,1,12.99
U0565,2023-12-01,Premium,1,12.99
U0565,2024-01-01,Premium,1,12.99
U0565,2024-02-01,Premium,1,12.99
U0565,2024-03-01,Premium,1,12.99
U0565,2024-04-01,Premium,0,0.0
U0565,2024-05-01,Premium,0,0.0
U0565,2024-06-01,Premium,0,0.0
U0566,2023-06-01,Basic,1,5.99
U0566,2023-07-01,Basic,1,5.99
U0566,2023-08-01,Basic,1,5.99
U0566,2023-09-01,Basic,1,5.99
U0566,2023-10-01,Basic,1,5.99
U0566,2023-11-01,Basic,1,5.99
U0566,2023-12-01,Basic,1,5.99
U0566,2024-01-01,Basic,1,5.99
U0566,2024-02-01,Basic,1,5.99
U0566,2024-03-01,Basic,1,5.99
U0566,2024-04-01,Basic,1,5.99
U0566,2024-05-01,Basic,1,5.99
U0566,2024-06-01,Basic,1,5.99
U0567,2023-05-01,Premium,1,12.99
U0567,2023-06-01,Premium,1,12.99
U0567,2023-07-01,Premium,1,12.99
U0567,2023-08-01,Premium,1,12.99
U0567,2023-09-01,Premium,1,12.99
U0567,2023-10-01,Premium,1,12.99
U0567,2023-11-01,Premium,1,12.99
U0567,2023-12-01,Premium,1,12.99
U0567,2024-01-01,Premium,1,12.99
U0567,2024-02-01,Premium,1,12.99
U0567,2024-03-01,Premium,1,12.99
U0567,2024-04-01,Premium,1,12.99
U0567,2024-05-01,Premium,1,12.99
U0567,2024-06-01,Premium,1,12.99
U0568,2023-04-01,Premium,1,12.99
U0568,2023-05-01,Premium,1,12.99
U0568,2023-06-01,Premium,1,12.99
U0568,2023-07-01,Premium,1,12.99
U0568,2023-08-01,Premium,1,12.99
U0568,2023-09-01,Premium,1,12.99
U0568,2023-10-01,Premium,1,12.99
U0568,2023-11-01,Premium,1,12.99
U0568,2023-12-01,Premium,1,12.99
U0568,2024-01-01,Premium,1,12.99
U0568,2024-02-01,Premium,1,12.99
U0568,2024-03-01,Premium,1,12.99
U0568,2024-04-01,Premium,1,12.99
U0568,2024-05-01,Premium,1,12.99
U0568,2024-06-01,Premium,1,12.99
U0569,2023-05-01,Basic,1,5.99
U0569,2023-06-01,Basic,1,5.99
U0569,2023-07-01,Basic,1,5.99
U0569,2023-08-01,Basic,1,5.99
U0569,2023-09-01,Basic,1,5.99
U0569,2023-10-01,Basic,1,5.99
U0569,2023-11-01,Basic,1,5.99
U0569,2023-12-01,Standard,1,8.99
U0569,2024-01-01,Standard,1,8.99
U0569,2024-02-01,Standard,1,8.99
U0569,2024-03-01,Standard,1,8.99
U0569,2024-04-01,Standard,1,8.99
U0569,2024-05-01,Standard,1,8.99
U0569,2024-06-01,Standard,1,8.99
U0570,2023-06-01,Basic,1,5.99
U0570,2023-07-01,Basic,1,5.99
U0570,2023-08-01,Basic,1,5.99
U0570,2023-09-01,Basic,1,5.99
U0570,2023-10-01,Basic,1,5.99
U0570,2023-11-01,Basic,0,0.0
U0570,2023-12-01,Basic,0,0.0
U0570,2024-01-01,Basic,0,0.0
U0570,2024-02-01,Basic,0,0.0
U0570,2024-03-01,Basic,0,0.0
U0570,2024-04-01,Basic,0,0.0
U0570,2024-05-01,Basic,0,0.0
U0570,2024-06-01,Basic,0,0.0
U0571,2023-02-01,Standard,1,8.99
U0571,2023-03-01,Standard,1,8.99
U0571,2023-04-01,Standard,1,8.99
U0571,2023-05-01,Standard,1,8.99
U0571,2023-06-01,Standard,1,8.99
U0571,2023-07-01,Standard,1,8.99
U0571,2023-08-01,Standard,1,8.99
U0571,2023-09-01,Standard,1,8.99
U0571,2023-10-01,Standard,1,8.99
U0571,2023-11-01,Standard,1,8.99
U0571,2023-12-01,Standard,1,8.99
U0571,2024-01-01,Standard,0,0.0
U0571,2024-02-01,Standard,0,0.0
U0571,2024-03-01,Standard,0,0.0
U0571,2024-04-01,Standard,0,0.0
U0571,2024-05-01,Standard,0,0.0
U0571,2024-06-01,Standard,0,0.0
U0572,2023-07-01,Premium,1,12.99
U0572,2023-08-01,Premium,1,12.99
U0572,2023-09-01,Premium,1,12.99
U0572,2023-10-01,Premium,1,12.99
U0572,2023-11-01,Premium,1,12.99
U0572,2023-12-01,Premium,1,12.99
U0572,2024-01-01,Premium,1,12.99
U0572,2024-02-01,Premium,1,12.99
U0572,2024-03-01,Premium,1,12.99
U0572,2024-04-01,Premium,1,12.99
U0572,2024-05-01,Premium,1,12.99
U0572,2024-06-01,Premium,1,12.99
U0573,2023-06-01,Basic,1,5.99
U0573,2023-07-01,Basic,1,5.99
U0573,2023-08-01,Basic,1,5.99
U0573,2023-09-01,Basic,1,5.99
U0573,2023-10-01,Basic,1,5.99
U0573,2023-11-01,Basic,1,5.99
U0573,2023-12-01,Basic,1,5.99
U0573,2024-01-01,Basic,1,5.99
U0573,2024-02-01,Basic,1,5.99
U0573,2024-03-01,Basic,1,5.99
U0573,2024-04-01,Basic,1,5.99
U0573,2024-05-01,Basic,1,5.99
U0573,2024-06-01,Basic,1,5.99
U0574,2023-03-01,Basic,1,5.99
U0574,2023-04-01,Standard,1,8.99
U0574,2023-05-01,Standard,1,8.99
U0574,2023-06-01,Standard,1,8.99
U0574,2023-07-01,Standard,1,8.99
U0574,2023-08-01,Standard,1,8.99
U0574,2023-09-01,Standard,1,8.99
U0574,2023-10-01,Standard,1,8.99
U0574,2023-11-01,Standard,1,8.99
U0574,2023-12-01,Standard,1,8.99
U0574,2024-01-01,Standard,1,8.99
U0574,2024-02-01,Standard,1,8.99
U0574,2024-03-01,Standard,1,8.99
U0574,2024-04-01,Standard,1,8.99
U0574,2024-05-01,Standard,1,8.99
U0574,2024-06-01,Standard,1,8.99
U0575,2023-06-01,Basic,1,5.99
U0575,2023-07-01,Basic,1,5.99
U0575,2023-08-01,Basic,0,0.0
U0575,2023-09-01,Basic,0,0.0
U0575,2023-10-01,Basic,0,0.0
U0575,2023-11-01,Basic,0,0.0
U0575,2023-12-01,Basic,0,0.0
U0575,2024-01-01,Basic,0,0.0
U0575,2024-02-01,Basic,0,0.0
U0575,2024-03-01,Basic,0,0.0
U0575,2024-04-01,Basic,0,0.0
U0575,2024-05-01,Basic,0,0.0
U0575,2024-06-01,Basic,0,0.0
U0576,2023-06-01,Basic,1,5.99
U0576,2023-07-01,Basic,1,5.99
U0576,2023-08-01,Basic,1,5.99
U0576,2023-09-01,Basic,1,5.99
U0576,2023-10-01,Basic,1,5.99
U0576,2023-11-01,Basic,1,5.99
U0576,2023-12-01,Basic,1,5.99
U0576,2024-01-01,Basic,1,5.99
U0576,2024-02-01,Basic,1,5.99
U0576,2024-03-01,Basic,1,5.99
U0576,2024-04-01,Basic,1,5.99
U0576,2024-05-01,Basic,1,5.99
U0576,2024-06-01,Basic,1,5.99
U0577,2023-03-01,Basic,1,5.99
U0577,2023-04-01,Basic,1,5.99
U0577,2023-05-01,Basic,1,5.99
U0577,2023-06-01,Basic,0,0.0
U0577,2023-07-01,Basic,0,0.0
U0577,2023-08-01,Basic,0,0.0
U0577,2023-09-01,Basic,0,0.0
U0577,2023-10-01,Basic,0,0.0
U0577,2023-11-01,Basic,0,0.0
U0577,2023-12-01,Basic,0,0.0
U0577,2024-01-01,Basic,0,0.0
U0577,2024-02-01,Basic,0,0.0
U0577,2024-03-01,Basic,0,0.0
U0577,2024-04-01,Basic,0,0.0
U0577,2024-05-01,Basic,0,0.0
U0577,2024-06-01,Basic,0,0.0
U0578,2023-03-01,Standard,1,8.99
U0578,2023-04-01,Standard,1,8.99
U0578,2023-05-01,Standard,0,0.0
U0578,2023-06-01,Standard,0,0.0
U0578,2023-07-01,Standard,0,0.0
U0578,2023-08-01,Standard,0,0.0
U0578,2023-09-01,Standard,0,0.0
U0578,2023-10-01,Standard,0,0.0
U0578,2023-11-01,Standard,0,0.0
U0578,2023-12-01,Standard,0,0.0
U0578,2024-01-01,Standard,0,0.0
U0578,2024-02-01,Standard,0,0.0
U0578,2024-03-01,Standard,0,0.0
U0578,2024-04-01,Standard,0,0.0
U0578,2024-05-01,Standard,0,0.0
U0578,2024-06-01,Standard,0,0.0
U0579,2023-05-01,Standard,1,8.99
U0579,2023-06-01,Standard,1,8.99
U0579,2023-07-01,Standard,1,8.99
U0579,2023-08-01,Standard,1,8.99
U0579,2023-09-01,Standard,1,8.99
U0579,2023-10-01,Standard,1,8.99
U0579,2023-11-01,Standard,1,8.99
U0579,2023-12-01,Standard,1,8.99
U0579,2024-01-01,Standard,1,8.99
U0579,2024-02-01,Standard,1,8.99
U0579,2024-03-01,Standard,1,8.99
U0579,2024-04-01,Standard,1,8.99
U0579,2024-05-01,Standard,1,8.99
U0579,2024-06-01,Standard,1,8.99
U0580,2023-07-01,Basic,1,5.99
U0580,2023-08-01,Basic,1,5.99
U0580,2023-09-01,Basic,1,5.99
U0580,2023-10-01,Basic,1,5.99
U0580,2023-11-01,Basic,1,5.99
U0580,2023-12-01,Basic,1,5.99
U0580,2024-01-01,Basic,0,0.0
U0580,2024-02-01,Basic,0,0.0
U0580,2024-03-01,Basic,0,0.0
U0580,2024-04-01,Basic,0,0.0
U0580,2024-05-01,Basic,0,0.0
U0580,2024-06-01,Basic,0,0.0
U0581,2023-03-01,Basic,1,5.99
U0581,2023-04-01,Basic,1,5.99
U0581,2023-05-01,Basic,1,5.99
U0581,2023-06-01,Basic,0,0.0
U0581,2023-07-01,Basic,0,0.0
U0581,2023-08-01,Basic,0,0.0
U0581,2023-09-01,Basic,0,0.0
U0581,2023-10-01,Basic,0,0.0
U0581,2023-11-01,Basic,0,0.0
U0581,2023-12-01,Basic,0,0.0
U0581,2024-01-01,Basic,0,0.0
U0581,2024-02-01,Basic,0,0.0
U0581,2024-03-01,Basic,0,0.0
U0581,2024-04-01,Basic,0,0.0
U0581,2024-05-01,Basic,0,0.0
U0581,2024-06-01,Basic,0,0.0
U0582,2023-07-01,Basic,1,5.99
U0582,2023-08-01,Basic,1,5.99
U0582,2023-09-01,Basic,1,5.99
U0582,2023-10-01,Basic,1,5.99
U0582,2023-11-01,Basic,1,5.99
U0582,2023-12-01,Standard,1,8.99
U0582,2024-01-01,Standard,1,8.99
U0582,2024-02-01,Premium,1,12.99
U0582,2024-03-01,Premium,1,12.99
U0582,2024-04-01,Premium,1,12.99
U0582,2024-05-01,Premium,1,12.99
U0582,2024-06-01,Premium,1,12.99
U0583,2023-06-01,Standard,1,8.99
U0583,2023-07-01,Standard,1,8.99
U0583,2023-08-01,Standard,0,0.0
U0583,2023-09-01,Standard,0,0.0
U0583,2023-10-01,Standard,0,0.0
